filename,extracted_fields
Template2_Instance193.jpg,"Invoice No: 4253-390, Date: 01-Dec-07, Total Amount: 1375.16, Vendor: Barnes, Garcia and Martin"
Template2_Instance191.jpg,"Invoice No: 4852-212, Date: 30-Oct-22, Total Amount: 150.04, Vendor: Barnes, Garcia and Martin"
Template2_Instance189.jpg,"Invoice No: INV/93-02/145, Date: 10-May-14, Total Amount: 175.96, Vendor: Barnes, Garcia and Martin"
Template2_Instance183.jpg,"Invoice No: INVO1163765, Date: 02-Feb-16, Total Amount: 1132.46, Vendor: Barnes, Garcia and Martin"
Template2_Instance19.jpg,"Invoice No: INV/58-33/914, Date: 22-Aug-99, Total Amount: 1338.68, Vendor: Barnes, Garcia and Martin"
Template2_Instance195.jpg,"Invoice No: INV/28-74/417, Date: 03-Sep-11, Total Amount: 732.39, Vendor: Barnes, Garcia and Martin"
Template2_Instance196.jpg,"Invoice No: 44Mad-785, Date: 30-Nov-16, Total Amount: 719.07, Vendor: Barnes, Garcia and Martin"
Template2_Instance185.jpg,"Invoice No: INV64628703, Date: 20-Dec-22, Total Amount: 619.62, Vendor: Barnes, Garcia and Martin"
Template2_Instance182.jpg,"Invoice No: INV42077154, Date: 27-Nov-18, Total Amount: 323.82, Vendor: Barnes, Garcia and Martin"
Template2_Instance180.jpg,"Invoice No: 1Y4M6d-465, Date: 02-May-18, Total Amount: 250.19, Vendor: Barnes, Garcia and Martin"
Template2_Instance197.jpg,"Invoice No: INV/18-06/005, Date: 13-Feb-16, Total Amount: 899.48, Vendor: Barnes, Garcia and Martin"
Template2_Instance188.jpg,"Invoice No: INVI82-18/196, Date: 23-Aug-04, Total Amount: 1303.57, Vendor: Barnes, Garcia and Martin"
Template2_Instance181.jpg,"Invoice No: INV/40-00/274, Date: 20-Jan-10, Total Amount: 109.32, Vendor: Barnes, Garcia and Martin"
Template2_Instance190.jpg,"Invoice No: 5260-721, Date: 05-Aug-12, Total Amount: 958.74, Vendor: Barnes, Garcia and Martin"
Template2_Instance187.jpg,"Invoice No: INVO7888228, Date: 09-Sep-10, Total Amount: 395.84, Vendor: Barnes, Garcia and Martin"
Template2_Instance194.jpg,"Invoice No: INV/42-99/779, Date: 09-Apr-12, Total Amount: 05.00, Vendor: Barnes, Garcia and Martin"
Template2_Instance192.jpg,"Invoice No: INV/32-28/575, Date: 07-Mar-02, Total Amount: 1203.35, Vendor: Barnes, Garcia and Martin"
Template2_Instance18.jpg,"Invoice No: INV/23-45/398, Date: 30-Sep-21, Total Amount: 690.83, Vendor: Barnes, Garcia and Martin"
Template2_Instance28.jpg,"Invoice No: 1042-381, Date: 26-Mar-07, Total Amount: 291.92, Vendor: Barnes, Garcia and Martin"
Template2_Instance198.jpg,"Invoice No: INV67447284, Date: 27-Nov-04, Total Amount: 405.95, Vendor: Barnes, Garcia and Martin"
Template2_Instance24.jpg,"Invoice No: 7YOM14-354, Date: 28-Jun-09, Total Amount: 140.61, Vendor: Barnes, Garcia and Martin"
Template2_Instance35.jpg,"Invoice No: 1NV27765231, Date: 31-Aug-93, Total Amount: 1022.24, Vendor: Barnes, Garcia and Martin"
Template2_Instance3.jpg,"Invoice No: 7Y5M64-853, Date: 11-May-07, Total Amount: 161.72, Vendor: Barnes, Garcia and Martin"
Template2_Instance21.jpg,"Invoice No: INV41883780, Date: 01-May-02, Total Amount: 83.61, Vendor: Barnes, Garcia and Martin"
Template2_Instance2.jpg,"Invoice No: INV/10-47/300, Date: 01-May-93, Total Amount: 1500.59, Vendor: Barnes, Garcia and Martin"
Template2_Instance27.jpg,"Invoice No: 7230-349, Date: 07-Nov-97, Total Amount: 1008.53, Vendor: Barnes, Garcia and Martin"
Template2_Instance29.jpg,"Invoice No: INV38331302, Date: 29-Aug-08, Total Amount: 237.40, Vendor: Barnes, Garcia and Martin"
Template2_Instance31.jpg,"Invoice No: INV25554164, Date: 14-May-22, Total Amount: 426.56, Vendor: Barnes, Garcia and Martin"
Template2_Instance22.jpg,"Invoice No: 3Y1M74-044, Date: 06-Nov-11, Total Amount: 638.03, Vendor: Barnes, Garcia and Martin"
Template2_Instance23.jpg,"Invoice No: 7511-488, Date: 22-Oct-04, Total Amount: 271.94, Vendor: Barnes, Garcia and Martin"
Template2_Instance25.jpg,"Invoice No: 6292-098, Date: 17-Feb-10, Total Amount: 216.88, Vendor: Barnes, Garcia and Martin"
Template2_Instance32.jpg,"Invoice No: 6Y9Mad-748, Date: 28-Sep-08, Total Amount: 344.54, Vendor: Barnes, Garcia and Martin"
Template2_Instance34.jpg,"Invoice No: INV/92-08/174, Date: 30-Jul-94, Total Amount: 648.55, Vendor: Barnes, Garcia and Martin"
Template2_Instance199.jpg,"Invoice No: 7525-057, Date: 12-Jan-16, Total Amount: 695.92, Vendor: Barnes, Garcia and Martin"
Template2_Instance33.jpg,"Invoice No: 46M74-223, Date: 19-Oct-94, Total Amount: 398.50, Vendor: Barnes, Garcia and Martin"
Template2_Instance30.jpg,"Invoice No: 5Y2M74-616, Date: 14-Aug-96, Total Amount: 371.36, Vendor: Barnes, Garcia and Martin"
Template2_Instance38.jpg,"Invoice No: INV83384384, Date: 14-May-09, Total Amount: 1323.80, Vendor: Barnes, Garcia and Martin"
Template2_Instance20.jpg,"Invoice No: INV/20-11/338, Date: 30-Dec-99, Total Amount: 666.12, Vendor: Barnes, Garcia and Martin"
Template2_Instance36.jpg,"Invoice No: 8YSM84-205, Date: 13-Mar-93, Total Amount: 867.48, Vendor: Barnes, Garcia and Martin"
Template2_Instance26.jpg,"Invoice No: 3806-529, Date: 17-Aug-94, Total Amount: 929.50, Vendor: Barnes, Garcia and Martin"
Template2_Instance37.jpg,"Invoice No: 1050-658, Date: 07-May-04, Total Amount: 1094.41, Vendor: Barnes, Garcia and Martin"
Template2_Instance51.jpg,"Invoice No: 8Y1M6d-791, Date: 08-Feb-93, Total Amount: 378.01, Vendor: Barnes, Garcia and Martin"
Template2_Instance44.jpg,"Invoice No: INV21871761, Date: 26-Jan-10, Total Amount: 316.32, Vendor: Barnes, Garcia and Martin"
Template2_Instance39.jpg,"Invoice No: INV/21-84/928, Date: 13-May-07, Total Amount: 822.61, Vendor: Barnes, Garcia and Martin"
Template2_Instance53.jpg,"Invoice No: INV/05-48/642, Date: 21-Apr-05, Total Amount: 423.08, Vendor: Barnes, Garcia and Martin"
Template2_Instance54.jpg,"Invoice No: INV22605545, Date: 13-Jul-00, Total Amount: 262.80, Vendor: Barnes, Garcia and Martin"
Template2_Instance50.jpg,"Invoice No: INV/84-63/587, Date: 07-Aug-97, Total Amount: 430.37, Vendor: Barnes, Garcia and Martin"
Template2_Instance4.jpg,"Invoice No: 6Y5M14-598, Date: 17-Dec-04, Total Amount: 404.78, Vendor: Barnes, Garcia and Martin"
Template2_Instance46.jpg,"Invoice No: INV20880040, Date: 28-Dec-93, Total Amount: 792.98, Vendor: Barnes, Garcia and Martin"
Template2_Instance40.jpg,"Invoice No: 1145-448, Date: 01-Apr-03, Total Amount: 160.00, Vendor: Barnes, Garcia and Martin"
Template2_Instance47.jpg,"Invoice No: 7Y1M7d-309, Date: 02-Jul-22, Total Amount: 238.45, Vendor: Barnes, Garcia and Martin"
Template2_Instance41.jpg,"Invoice No: INV87400358, Date: 09-Mar-13, Total Amount: 565.03, Vendor: Barnes, Garcia and Martin"
Template2_Instance45.jpg,"Invoice No: 9757-470, Date: 31-May-08, Total Amount: 1513.53, Vendor: Barnes, Garcia and Martin"
Template2_Instance56.jpg,"Invoice No: INVI67-37/714, Date: 31-Mar-03, Total Amount: 259.57, Vendor: Barnes, Garcia and Martin"
Template2_Instance57.jpg,"Invoice No: 0869-542, Date: 11-Apr-15, Total Amount: 330.45, Vendor: Barnes, Garcia and Martin"
Template2_Instance48.jpg,"Invoice No: 7Y7M84-058, Date: 06-Feb-04, Total Amount: 1001.16, Vendor: Barnes, Garcia and Martin"
Template2_Instance52.jpg,"Invoice No: 8868-605, Date: 02-May-18, Total Amount: 21.54, Vendor: Barnes, Garcia and Martin"
Template2_Instance43.jpg,"Invoice No: INV/37-97/592, Date: 25-Feb-02, Total Amount: 550.20, Vendor: Barnes, Garcia and Martin"
Template2_Instance55.jpg,"Invoice No: 33M2d-186, Date: 15-Aug-16, Total Amount: 857.01, Vendor: Barnes, Garcia and Martin"
Template2_Instance49.jpg,"Invoice No: 13M14-837, Date: 14-Jan-12, Total Amount: 770.39, Vendor: Barnes, Garcia and Martin"
Template2_Instance5.jpg,"Invoice No: INV/15-97/004, Date: 28-Jul-20, Total Amount: 461.05, Vendor: Barnes, Garcia and Martin"
Template2_Instance42.jpg,"Invoice No: 3Y8M64-595, Date: 25-Nov-01, Total Amount: 886.37, Vendor: Barnes, Garcia and Martin"
Template2_Instance6.jpg,"Invoice No: INV92485199, Date: 08-Jul-99, Total Amount: 1502.92, Vendor: Barnes, Garcia and Martin"
Template2_Instance73.jpg,"Invoice No: 5970-774, Date: 17-Sep-06, Total Amount: 76.63, Vendor: Barnes, Garcia and Martin"
Template2_Instance62.jpg,"Invoice No: INV/47-50936, Date: 17-Jul-99, Total Amount: 244.49, Vendor: Barnes, Garcia and Martin"
Template2_Instance63.jpg,"Invoice No: 2655-318, Date: 31-Jan-15, Total Amount: 881.74, Vendor: Barnes, Garcia and Martin"
Template2_Instance69.jpg,"Invoice No: INVO7032376, Date: 07-May-93, Total Amount: 373.59, Vendor: Barnes, Garcia and Martin"
Template2_Instance59.jpg,"Invoice No: INV/37-45/068, Date: 18-May-03, Total Amount: 339.30, Vendor: Barnes, Garcia and Martin"
Template2_Instance74.jpg,"Invoice No: 7YoM40-818, Date: 17-Jun-14, Total Amount: 931.61, Vendor: Barnes, Garcia and Martin"
Template2_Instance64.jpg,"Invoice No: INV80590621, Date: 24-Jul-10, Total Amount: 538.70, Vendor: Barnes, Garcia and Martin"
Template2_Instance72.jpg,"Invoice No: INV37491974, Date: 13-Oct-19, Total Amount: 244.25, Vendor: Barnes, Garcia and Martin"
Template2_Instance75.jpg,"Invoice No: INV/08-70/407, Date: 14-Feb-05, Total Amount: 344.71, Vendor: Barnes, Garcia and Martin"
Template2_Instance7.jpg,"Invoice No: INV/84-38/976, Date: 16-Aug-99, Total Amount: 761.92, Vendor: Barnes, Garcia and Martin"
Template2_Instance68.jpg,"Invoice No: 5Y2Mad-549, Date: 19-Sep-21, Total Amount: 1077.65, Vendor: Barnes, Garcia and Martin"
Template2_Instance58.jpg,"Invoice No: SYOM14-806, Date: 25-Jul-21, Total Amount: 308.0, Vendor: Barnes, Garcia and Martin"
Template2_Instance77.jpg,"Invoice No: INV/12-51/592, Date: 26-Feb-05, Total Amount: 722.52, Vendor: Barnes, Garcia and Martin"
Template2_Instance70.jpg,"Invoice No: INV/44-29/041, Date: 18-May-01, Total Amount: 591.52, Vendor: Barnes, Garcia and Martin"
Template2_Instance66.jpg,"Invoice No: INV51564723, Date: 03-Jun-00, Total Amount: 415.41, Vendor: Barnes, Garcia and Martin"
Template2_Instance76.jpg,"Invoice No: SY6M30-136, Date: 11-Nov-10, Total Amount: 915.99, Vendor: Barnes, Garcia and Martin"
Template2_Instance60.jpg,"Invoice No: INV31643120, Date: 06-Sep-17, Total Amount: 644.61, Vendor: Barnes, Garcia and Martin"
Template2_Instance71.jpg,"Invoice No: INV94163723, Date: 30-Mar-03, Total Amount: 244.71, Vendor: Barnes, Garcia and Martin"
Template2_Instance67.jpg,"Invoice No: INV27259051, Date: 06-Oct-10, Total Amount: 640.13, Vendor: Barnes, Garcia and Martin"
Template2_Instance61.jpg,"Invoice No: 2564-849, Date: 14-Apr-21, Total Amount: 1377.03, Vendor: Barnes, Garcia and Martin"
Template2_Instance65.jpg,"Invoice No: 36M3d-415, Date: 18-Sep-02, Total Amount: 1160.13, Vendor: Barnes, Garcia and Martin"
Template2_Instance86.jpg,"Invoice No: INV90260278, Date: 29-Nov-16, Total Amount: 1516.99, Vendor: Barnes, Garcia and Martin"
Template2_Instance80.jpg,"Invoice No: 6288-555, Date: 13-Apr-01, Total Amount: 439.64, Vendor: Barnes, Garcia and Martin"
Template2_Instance79.jpg,"Invoice No: 7645-953, Date: 03-Aug-11, Total Amount: 371.64, Vendor: Barnes, Garcia and Martin"
Template2_Instance95.jpg,"Invoice No: INV/08-44/462, Date: 14-Jun-12, Total Amount: 285.98, Vendor: Barnes, Garcia and Martin"
Template2_Instance94.jpg,"Invoice No: 9284-650, Date: 28-Apr-93, Total Amount: 827.45, Vendor: Barnes, Garcia and Martin"
Template2_Instance83.jpg,"Invoice No: INV20912642, Date: 11-Jun-98, Total Amount: 376.84, Vendor: Barnes, Garcia and Martin"
Template2_Instance8.jpg,"Invoice No: 6549-084, Date: 26-Jul-13, Total Amount: 276.09, Vendor: Barnes, Garcia and Martin"
Template2_Instance9.jpg,"Invoice No: INV/61-80/166, Date: 11-Dec-12, Total Amount: 412.74, Vendor: Barnes, Garcia and Martin"
Template2_Instance84.jpg,"Invoice No: INV53814858, Date: 21-Dec-01, Total Amount: 236.53, Vendor: Barnes, Garcia and Martin"
Template2_Instance90.jpg,"Invoice No: INV99700514, Date: 15-Oct-13, Total Amount: 160.38, Vendor: Barnes, Garcia and Martin"
Template2_Instance81.jpg,"Invoice No: INVooO45841, Date: 27-Nov-08, Total Amount: 126.15, Vendor: Barnes, Garcia and Martin"
Template2_Instance88.jpg,"Invoice No: 6Y6M5d-706, Date: 02-Mar-04, Total Amount: 918.72, Vendor: Barnes, Garcia and Martin"
Template2_Instance91.jpg,"Invoice No: 5YSM84-680, Date: 07-Jan-98, Total Amount: 803.67, Vendor: Barnes, Garcia and Martin"
Template2_Instance97.jpg,"Invoice No: INV/51-52/905, Date: 26-Aug-10, Total Amount: 103.10, Vendor: Barnes, Garcia and Martin"
Template2_Instance85.jpg,"Invoice No: 6Y1M2d-195, Date: 25-Feb-17, Total Amount: 183.14, Vendor: Barnes, Garcia and Martin"
Template2_Instance96.jpg,"Invoice No: 7242-672, Date: 28-Sep-99, Total Amount: 1732.31, Vendor: Barnes, Garcia and Martin"
Template2_Instance78.jpg,"Invoice No: INV/42-65/764, Date: 17-Jul-95, Total Amount: 740.08, Vendor: Barnes, Garcia and Martin"
Template2_Instance82.jpg,"Invoice No: INV/50-98/603, Date: 16-Sep-95, Total Amount: 735.41, Vendor: Barnes, Garcia and Martin"
Template2_Instance92.jpg,"Invoice No: 1671-004, Date: 21-Jan-02, Total Amount: 103.89, Vendor: Barnes, Garcia and Martin"
Template2_Instance93.jpg,"Invoice No: INV/75-20/309, Date: 02-Jul-98, Total Amount: 1372.28, Vendor: Barnes, Garcia and Martin"
Template2_Instance89.jpg,"Invoice No: 7Y9M7d-698, Date: 17-May-98, Total Amount: 236.28, Vendor: Barnes, Garcia and Martin"
Template2_Instance87.jpg,"Invoice No: 8229-008, Date: 22-Mar-94, Total Amount: 241.96, Vendor: Barnes, Garcia and Martin"
Template2_Instance99.jpg,"Invoice No: 1Y7M34-276, Date: 26-Apr-12, Total Amount: 1325.35, Vendor: Barnes, Garcia and Martin"
Template2_Instance98.jpg,"Invoice No: 6Y1Msd-405, Date: 25-Dec-05, Total Amount: 46.93, Vendor: Barnes, Garcia and Martin"
Template3_Instance105.jpg,"Invoice No: 1Y3Mad-692, Date: 21-Mar-95, Total Amount: 704.62, Vendor: Kirk, Murphy and Daniels"
Template3_Instance101.jpg,"Invoice No: INV79204732, Date: 10-Aug-99, Total Amount: 1155.97, Vendor: Kirk, Murphy and Daniels"
Template3_Instance103.jpg,"Invoice No: 7Y1Msd-285, Date: 03-Jan-16, Total Amount: 527.93, Vendor: Kirk, Murphy and Daniels"
Template3_Instance0.jpg,"Invoice No: INV16291505, Date: 03-Mar-02, Total Amount: 1377.77, Vendor: Kirk, Murphy and Daniels"
Template3_Instance102.jpg,"Invoice No: 1099-670, Date: 03-Jun-12, Total Amount: 1006.96, Vendor: Kirk, Murphy and Daniels"
Template3_Instance1.jpg,"Invoice No: 1Y7M4a-846, Date: 06-Aug-17, Total Amount: 350.43, Vendor: Kirk, Murphy and Daniels"
Template3_Instance104.jpg,"Invoice No: 5Y1M7d-763, Date: 18-May-02, Total Amount: 965.35, Vendor: Kirk, Murphy and Daniels"
Template3_Instance100.jpg,"Invoice No: INV/70-41/903, Date: 17-Jun-09, Total Amount: 196.23, Vendor: Kirk, Murphy and Daniels"
Template3_Instance10.jpg,"Invoice No: SY4M5d-345, Date: 25-Nov-14, Total Amount: 126.98, Vendor: Kirk, Murphy and Daniels"
Template3_Instance106.jpg,"Invoice No: INV/82-56/794, Date: 02-Aug-96, Total Amount: 653.15, Vendor: Kirk, Murphy and Daniels"
Template3_Instance11.jpg,"Invoice No: 3Y8M6d-749, Date: 08-Mar-16, Total Amount: 485.61, Vendor: Kirk, Murphy and Daniels"
Template3_Instance110.jpg,"Invoice No: SY3M2d-246, Date: 07-Jul-10, Total Amount: 277.64, Vendor: Kirk, Murphy and Daniels"
Template3_Instance109.jpg,"Invoice No: INV10376325, Date: 20-Mar-22, Total Amount: 782.76, Vendor: Kirk, Murphy and Daniels"
Template3_Instance112.jpg,"Invoice No: 2243-832, Date: 24-Aug-98, Total Amount: 348.35, Vendor: Kirk, Murphy and Daniels"
Template3_Instance115.jpg,"Invoice No: INV/93-02/347, Date: 24-Aug-22, Total Amount: 574.99, Vendor: Kirk, Murphy and Daniels"
Template3_Instance122.jpg,"Invoice No: 5643-524, Date: 20-Aug-96, Total Amount: 623.65, Vendor: Kirk, Murphy and Daniels"
Template3_Instance120.jpg,"Invoice No: 6Y8M4d-583, Date: 08-Aug-96, Total Amount: 179.40, Vendor: Kirk, Murphy and Daniels"
Template3_Instance118.jpg,"Invoice No: 6Y7Mad-027, Date: 20-Jun-21, Total Amount: 973.25, Vendor: Kirk, Murphy and Daniels"
Template3_Instance119.jpg,"Invoice No: INV/27-01/542, Date: 08-Jul-09, Total Amount: 1176.05, Vendor: Kirk, Murphy and Daniels"
Template3_Instance107.jpg,"Invoice No: 8979-021, Date: 07-Aug-98, Total Amount: 682.56, Vendor: Kirk, Murphy and Daniels"
Template3_Instance108.jpg,"Invoice No: INV23831640, Date: 10-Apr-97, Total Amount: 734.07, Vendor: Kirk, Murphy and Daniels"
Template3_Instance121.jpg,"Invoice No: 28Mad-056, Date: 01-Jun-12, Total Amount: 902.62, Vendor: Kirk, Murphy and Daniels"
Template3_Instance111.jpg,"Invoice No: INV20778807, Date: 16-Sep-08, Total Amount: 33.58, Vendor: Kirk, Murphy and Daniels"
Template3_Instance12.jpg,"Invoice No: 7620-634, Date: 20-Apr-07, Total Amount: 489.97, Vendor: Kirk, Murphy and Daniels"
Template3_Instance116.jpg,"Invoice No: INV/19-44/244, Date: 24-Jun-04, Total Amount: 569.61, Vendor: Kirk, Murphy and Daniels"
Template3_Instance117.jpg,"Invoice No: 2Y6M94-658, Date: 22-Sep-18, Total Amount: 1030.13, Vendor: Kirk, Murphy and Daniels"
Template3_Instance114.jpg,"Invoice No: INV/38-74/455, Date: 13-Jul-01, Total Amount: 1179.52, Vendor: Kirk, Murphy and Daniels"
Template3_Instance113.jpg,"Invoice No: INVO9933140, Date: 29-Jan-19, Total Amount: 280.45, Vendor: Kirk, Murphy and Daniels"
Template3_Instance126.jpg,"Invoice No: INV/82-77/650, Date: 06-Sep-22, Total Amount: 1307.70, Vendor: Kirk, Murphy and Daniels"
Template3_Instance134.jpg,"Invoice No: 1322-411, Date: 19-Jun-05, Total Amount: 383.23, Vendor: Kirk, Murphy and Daniels"
Template3_Instance127.jpg,"Invoice No: 7Y6M50-415, Date: 14-Sep-05, Total Amount: 67.39, Vendor: Kirk, Murphy and Daniels"
Template3_Instance13.jpg,"Invoice No: 7Y5M6d-340, Date: 24-Feb-08, Total Amount: 702.98, Vendor: Kirk, Murphy and Daniels"
Template3_Instance135.jpg,"Invoice No: 5536-962, Date: 17-Dec-01, Total Amount: 1085.05, Vendor: Kirk, Murphy and Daniels"
Template3_Instance139.jpg,"Invoice No: INV62482331, Date: 31-Jan-19, Total Amount: 1369.47, Vendor: Kirk, Murphy and Daniels"
Template3_Instance14.jpg,"Invoice No: INV/23-91/204, Date: 20-May-2001, Total Amount: 265.39, Vendor: Kirk, Murphy and Daniels"
Template3_Instance132.jpg,"Invoice No: 8Y6M2d-347, Date: 06-Jul-98, Total Amount: 280.61, Vendor: Kirk, Murphy and Daniels"
Template3_Instance125.jpg,"Invoice No: 6Y4M4d-976, Date: 31-Aug-18, Total Amount: 187.31, Vendor: Kirk, Murphy and Daniels"
Template3_Instance129.jpg,"Invoice No: INV/89-251792, Date: 08-Nov-00, Total Amount: 798.89, Vendor: Kirk, Murphy and Daniels"
Template3_Instance123.jpg,"Invoice No: INV/92-98/269, Date: 10-Jul-20, Total Amount: 724.47, Vendor: Kirk, Murphy and Daniels"
Template3_Instance138.jpg,"Invoice No: 9Y7M4d-272, Date: 17-Oct-97, Total Amount: 668.43, Vendor: Kirk, Murphy and Daniels"
Template3_Instance136.jpg,"Invoice No: 0545-920, Date: 25-May-00, Total Amount: 914.71, Vendor: Kirk, Murphy and Daniels"
Template3_Instance137.jpg,"Invoice No: INV/18-85/250, Date: 02-Aug-00, Total Amount: 624.04, Vendor: Kirk, Murphy and Daniels"
Template3_Instance131.jpg,"Invoice No: INV/11-57/843, Date: 04-Sep-06, Total Amount: 834.98, Vendor: Kirk, Murphy and Daniels"
Template3_Instance130.jpg,"Invoice No: 5157-660, Date: 23-Jul-21, Total Amount: 681.345, Vendor: Kirk, Murphy and Daniels"
Template3_Instance128.jpg,"Invoice No: INV/99-67/303, Date: 10-Jan-08, Total Amount: 553.45, Vendor: Kirk, Murphy and Daniels"
Template3_Instance124.jpg,"Invoice No: INV/79-28/285, Date: 30-Nov-05, Total Amount: 194.19, Vendor: Kirk, Murphy and Daniels"
Template3_Instance133.jpg,"Invoice No: INV29176771, Date: 14-Oct-08, Total Amount: 270.88, Vendor: Kirk, Murphy and Daniels"
Template3_Instance149.jpg,"Invoice No: INV/27-74/488, Date: 01-Sep-18, Total Amount: 478.74, Vendor: Kirk, Murphy and Daniels"
Template3_Instance144.jpg,"Invoice No: 7Y1M74-813, Date: 26-May-01, Total Amount: 329.61, Vendor: Kirk, Murphy and Daniels"
Template3_Instance154.jpg,"Invoice No: 4778-038, Date: 23-Jan-13, Total Amount: 576.02, Vendor: Kirk, Murphy and Daniels"
Template3_Instance151.jpg,"Invoice No: INV61998659, Date: 23-Jan-96, Total Amount: 799.93, Vendor: Kirk, Murphy and Daniels"
Template3_Instance147.jpg,"Invoice No: 6Y7M14-126, Date: 07-Oct-21, Total Amount: 609.46, Vendor: Kirk, Murphy and Daniels"
Template3_Instance141.jpg,"Invoice No: 0275-033, Date: 23-Jul-07, Total Amount: 428.20, Vendor: Kirk, Murphy and Daniels"
Template3_Instance143.jpg,"Invoice No: S4M74-302, Date: 12-Sep-17, Total Amount: 593.10, Vendor: Kirk, Murphy and Daniels"
Template3_Instance152.jpg,"Invoice No: SY1M9d-474, Date: 31-Oct-02, Total Amount: 357.41, Vendor: Kirk, Murphy and Daniels"
Template3_Instance150.jpg,"Invoice No: 2Y5M4d-448, Date: 17-Aug-99, Total Amount: 385.98, Vendor: Kirk, Murphy and Daniels"
Template3_Instance15.jpg,"Invoice No: INV60345116, Date: 16-Feb-09, Total Amount: 675.56, Vendor: Kirk, Murphy and Daniels"
Template3_Instance146.jpg,"Invoice No: INV25680421, Date: 25-Dec-00, Total Amount: 1003.00, Vendor: Kirk, Murphy and Daniels"
Template3_Instance155.jpg,"Invoice No: 4152-939, Date: 03-May-95, Total Amount: 620.10, Vendor: Kirk, Murphy and Daniels"
Template3_Instance153.jpg,"Invoice No: INV86937928, Date: 30-Jun-98, Total Amount: 1059.89, Vendor: Kirk, Murphy and Daniels"
Template3_Instance142.jpg,"Invoice No: 6835-194, Date: 10-Oct-13, Total Amount: 255.17, Vendor: Kirk, Murphy and Daniels"
Template3_Instance156.jpg,"Invoice No: INV58139260, Date: 26-Feb-03, Total Amount: 656.69, Vendor: Kirk, Murphy and Daniels"
Template3_Instance148.jpg,"Invoice No: 2Y7M9d-521, Date: 24-Jan-95, Total Amount: 774.42, Vendor: Kirk, Murphy and Daniels"
Template3_Instance145.jpg,"Invoice No: 5Y5M34-947, Date: 17-May-16, Total Amount: 1200.33, Vendor: Kirk, Murphy and Daniels"
Template3_Instance140.jpg,"Invoice No: 9901-505, Date: 24-Dec-04, Total Amount: 579.55, Vendor: Kirk, Murphy and Daniels"
Template3_Instance172.jpg,"Invoice No: INVI59-18/514, Date: 02-Nov-21, Total Amount: 440.93, Vendor: Kirk, Murphy and Daniels"
Template3_Instance159.jpg,"Invoice No: INV/86-32/847, Date: 12-Jan-02, Total Amount: 712.93, Vendor: Kirk, Murphy and Daniels"
Template3_Instance171.jpg,"Invoice No: 4Y1M6d-954, Date: 23-Jul-07, Total Amount: 611.62, Vendor: Kirk, Murphy and Daniels"
Template3_Instance17.jpg,"Invoice No: 6Y2M2d-380, Date: 01-Jan-13, Total Amount: 129.38, Vendor: Kirk, Murphy and Daniels"
Template3_Instance165.jpg,"Invoice No: 7144-902, Date: 10-Mar-21, Total Amount: 204.78, Vendor: Kirk, Murphy and Daniels"
Template3_Instance161.jpg,"Invoice No: INV78326551, Date: 10-Jan-02, Total Amount: 361.26, Vendor: Kirk, Murphy and Daniels"
Template3_Instance166.jpg,"Invoice No: 2162-018, Date: 26-Apr-08, Total Amount: 190.36, Vendor: Kirk, Murphy and Daniels"
Template3_Instance162.jpg,"Invoice No: 2Y9Mad-708, Date: 03-Sep-04, Total Amount: 589.62, Vendor: Kirk, Murphy and Daniels"
Template3_Instance164.jpg,"Invoice No: 2Y1M8d-133, Date: 12-Feb-96, Total Amount: 377.91, Vendor: Kirk, Murphy and Daniels"
Template3_Instance157.jpg,"Invoice No: 1972-854, Date: 29-Jan-17, Total Amount: 553.89, Vendor: Kirk, Murphy and Daniels"
Template3_Instance169.jpg,"Invoice No: 9804-083, Date: 19-Aug-11, Total Amount: 457.52, Vendor: Kirk, Murphy and Daniels"
Template3_Instance163.jpg,"Invoice No: 9139-904, Date: 08-Jan-21, Total Amount: 712.618, Vendor: Kirk, Murphy and Daniels"
Template3_Instance168.jpg,"Invoice No: INV41898186, Date: 30-Jan-96, Total Amount: 275.59, Vendor: Kirk, Murphy and Daniels"
Template3_Instance170.jpg,"Invoice No: 8Y7M14-707, Date: 04-Nov-08, Total Amount: 945.21, Vendor: Kirk, Murphy and Daniels"
Template3_Instance158.jpg,"Invoice No: 1870-782, Date: 28-Jul-16, Total Amount: 335.02, Vendor: Kirk, Murphy and Daniels"
Template3_Instance160.jpg,"Invoice No: INVI77-77/399, Date: 18-Jan-20, Total Amount: 709.51, Vendor: Kirk, Murphy and Daniels"
Template3_Instance16.jpg,"Invoice No: INV29-51/327, Date: 11-May-22, Total Amount: 331.70, Vendor: Kirk, Murphy and Daniels"
Template3_Instance167.jpg,"Invoice No: 6Y9Mad-936, Date: 03-Mar-96, Total Amount: 1055.25, Vendor: Kirk, Murphy and Daniels"
Template3_Instance174.jpg,"Invoice No: 7Y9M6d-090, Date: 17-May-09, Total Amount: 1040.22, Vendor: Kirk, Murphy and Daniels"
Template3_Instance182.jpg,"Invoice No: INV44663226, Date: 10-Feb-08, Total Amount: 99.12, Vendor: Kirk, Murphy and Daniels"
Template3_Instance176.jpg,"Invoice No: 5398-628, Date: 12-Jul-99, Total Amount: 832.93, Vendor: Kirk, Murphy and Daniels"
Template3_Instance187.jpg,"Invoice No: 0818-335, Date: 07-Jul-94, Total Amount: 1146.14, Vendor: Kirk, Murphy and Daniels"
Template3_Instance185.jpg,"Invoice No: 2237-584, Date: 14-Dec-08, Total Amount: 426.54, Vendor: Kirk, Murphy and Daniels"
